,cycle,capacity,SoH,resistance,CCCT,CVCT,CS_Name
119,120.0,1.043636438274966,0.7611740594344332,0.0866840481758117,6072.040158545831,2127.257729533303,CS2_36
120,121.0,1.0481717020304333,0.7611784937913072,0.0867629945278167,6126.234174552257,2097.4462532972684,CS2_36
121,122.0,1.0493846645674096,0.7520270459830982,0.0844072699546814,6137.934960860002,2080.4000469637103,CS2_36
122,123.0,1.0499876282325693,0.7520151719412682,0.0859521254897117,6160.265261921915,2047.619883317209,CS2_36
123,124.0,1.0503921775369889,0.7520348765983316,0.0843303874135017,6172.251370332495,2033.5111823840416,CS2_36
124,125.0,1.0506812320035914,0.7520317251249383,0.0844072699546814,6181.053440689226,2017.3873165243424,CS2_36
125,126.0,1.0509321921044412,0.7520051400754777,0.0843303874135017,6187.72318071645,2009.309417946788,CS2_36
126,127.0,1.0513863777127967,0.7520307570079863,0.0843303874135017,6196.03762080305,1994.6191851606127,CS2_36
127,128.0,1.0514348276768717,0.7520461149326318,0.0836719274520874,6201.6475756134605,1991.29468365846,CS2_36
128,129.0,1.0515431006174825,0.752025223317162,0.0857958570122718,6203.648214200162,1983.326275205065,CS2_36
129,130.0,1.05169289923,0.7520462295387049,0.0851412564516067,6206.961606141063,1980.4707199999248,CS2_36
130,131.0,1.0517704073638094,0.7520374988208285,0.0858739167451858,6208.821686312382,1977.3580400970527,CS2_36
131,132.0,1.0518308059471324,0.7520313147432245,0.0843303874135017,6210.947271144076,1971.9679276821555,CS2_36
132,133.0,1.051924230797901,0.7520477395690357,0.0851412564516067,6211.854240995308,1970.577255455486,CS2_36
133,134.0,1.0519146100062062,0.7520424993715065,0.0827840492129325,6214.104657100281,1968.105077974964,CS2_36
134,135.0,1.0519103816507929,0.7428627219737256,0.084253653883934,6214.495536249655,1964.093146301282,CS2_36
135,136.0,1.04408076857613,0.7336888919078245,0.0835195183753967,6213.71448568732,1961.7652129014605,CS2_36
136,137.0,1.0403094247750728,0.7520168877500282,0.0860304832458496,6078.586385781062,2183.958884709922,CS2_36
137,138.0,1.0355604561975285,0.7520136000982449,0.0868420898914337,6053.491020929592,2177.271152175672,CS2_36
138,139.0,1.0352020793508363,0.7520214153943947,0.0867629945278167,6049.553621590079,2181.286684286548,CS2_36
139,140.0,1.0340491305669115,0.7520076375448294,0.0876536965370178,6044.06948715169,2174.4272804994835,CS2_36
140,141.0,1.042231188752761,0.7520358405207597,0.0867629945278167,6020.724501155317,2202.78819231363,CS2_36
141,142.0,1.043792144943735,0.7520229161830798,0.0851412564516067,6126.312809181283,2053.9639497631,CS2_36
142,143.0,1.0426452610509311,0.7429024484901638,0.0850637853145599,6146.690467140637,2029.2619704272363,CS2_36
143,144.0,1.033361488420967,0.7612281336278446,0.0883847400546073,6067.257732599857,2175.568079012912,CS2_36
144,145.0,1.0421139073761916,0.7611280388036672,0.0867629945278167,5997.538532836195,2256.785547003097,CS2_36
145,146.0,1.0428438443098291,0.7703488341731887,0.0883043110370636,6049.458033712999,2279.347420365062,CS2_36
146,147.0,1.050108002409564,0.7519847273144948,0.0866840481758117,6128.903523683352,2105.8062795439364,CS2_36
147,148.0,1.0504234603969678,0.751990875274282,0.0844072699546814,6161.329036276329,2073.495527556101,CS2_36
148,149.0,1.03538486762977,0.7519894272915879,0.0869213193655014,6101.230715481732,2215.3488238071222,CS2_36
149,150.0,1.0353301621649185,0.7611340038316179,0.0867629945278167,6025.833548934468,2245.80342459603,CS2_36
150,151.0,1.0355444802200522,0.7519695510299678,0.0875738710165023,6032.021179141404,2192.1300984515256,CS2_36
151,152.0,1.034915984240752,0.7519710078262867,0.0868420898914337,6025.1471918967,2189.1769987453445,CS2_36
152,153.0,1.0346873929580855,0.761146147325251,0.0876536965370178,5989.802371968501,2235.082237989845,CS2_36
153,154.0,1.0431165027428009,0.7519814505844377,0.0851412564516067,6054.714588823263,2094.2433213714394,CS2_36
154,155.0,1.0438656335907266,0.7519952321587415,0.0851412564516067,6107.328355599559,2052.9011573496973,CS2_36
155,156.0,1.034589481918348,0.7519728357256383,0.0883847400546073,6069.312388963212,2150.631109961774,CS2_36
156,157.0,1.0336469292617336,0.7611522232176766,0.0868420898914337,5995.458883737068,2211.7701790341816,CS2_36
157,158.0,1.0335519857794904,0.761149151641694,0.0883043110370636,5992.912755980535,2206.8796371793437,CS2_36
158,159.0,1.0333949108500609,0.7611320985662079,0.0890334323048591,5991.709664920141,2199.9737921877822,CS2_36
159,160.0,1.0322350734445709,0.7520211407915429,0.0883847400546073,5978.037655340857,2229.7855783074046,CS2_36
160,161.0,1.0410568551829302,0.7520375276598903,0.0861089751124382,6007.071557417163,2121.071083618357,CS2_36
161,162.0,1.0419883153599847,0.7428690058016817,0.0866840481758117,6080.406690010452,2060.979357444943,CS2_36
162,163.0,1.0335773490136384,0.7520106247347316,0.0868420898914337,6096.049591464107,2031.790754200687,CS2_36
163,164.0,1.0320702081497974,0.7520242311674956,0.0883847400546073,5969.147584456165,2246.457162546518,CS2_36
164,165.0,1.032394974593541,0.7427709370553279,0.0891144424676895,5964.490884361381,2218.832331493235,CS2_36
165,166.0,1.0320390141074949,0.7519586831677936,0.0869213193655014,5971.162982354435,2213.160970769328,CS2_36
166,167.0,1.02616078167008,0.7519468262524263,0.0891144424676895,5970.146491130989,2203.9575586668216,CS2_36
167,168.0,1.034831456767294,0.7519675626258219,0.0868420898914337,5970.694325078744,2165.2569568558247,CS2_36
168,169.0,1.040359079264072,0.7519709509019087,0.0866840481758117,6049.672890278045,2085.5095402952284,CS2_36
169,170.0,1.0408405847009106,0.7427882102945778,0.0859521254897117,6087.329223263427,2062.932261533977,CS2_36
170,171.0,1.0410440753820165,0.7428039387838986,0.0851412564516067,6081.705374667188,2047.8390109234024,CS2_36
171,172.0,1.0413158974261123,0.7428176193968763,0.0859521254897117,6087.2844551102025,2038.6833437897149,CS2_36
172,173.0,1.0415441306969553,0.7428041674541447,0.0844842791557312,6094.349179574347,2026.4499369491823,CS2_36
173,174.0,1.041726597735914,0.7519778027798584,0.0859521254897117,6099.162568654108,2019.403318886354,CS2_36
174,175.0,1.0417630602941277,0.7428256177236593,0.0844072699546814,6105.070012507786,2012.075572674512,CS2_36
175,176.0,1.0417219582797836,0.7428073431069703,0.0835956558585167,6104.397720157518,2011.059929748415,CS2_36
176,177.0,1.0417019879946394,0.7428331941814043,0.0836719274520874,6105.101341990929,2003.919467290747,CS2_36
177,178.0,1.0417111361801883,0.7428182639487035,0.0850637853145599,6106.117257512349,2006.4507034355192,CS2_36
178,179.0,1.0417717696399555,0.7428179039587905,0.0850637853145599,6107.195326142479,2003.482222089369,CS2_36
179,180.0,1.041873107701731,0.7428393466653289,0.0835195183753967,6109.602671411645,1996.8888373866796,CS2_36
180,181.0,1.0419307447299238,0.7428413482971638,0.0850637853145599,6112.275496253686,1993.3423021041672,CS2_36
181,182.0,1.0425034069949737,0.7428231301678221,0.084253653883934,6120.635901772068,1974.0460143311648,CS2_36
182,183.0,1.0426041233135146,0.7428265056566965,0.084253653883934,6130.513156253903,1965.046660715016,CS2_36
183,184.0,1.032994120971824,0.7428195605392842,0.0860304832458496,6086.886003383435,2061.7744723490905,CS2_36
184,185.0,1.0319110394617557,0.751982071538122,0.0874941796064376,5985.96196794929,2175.615136931883,CS2_36
185,186.0,1.0317386942019364,0.7427979615410818,0.0868420898914337,5979.477316752193,2170.365201540408,CS2_36
186,187.0,1.0311648180667905,0.7427942331589891,0.0883043110370636,5966.275249095168,2182.1618169623544,CS2_36
187,188.0,1.0250735839384308,0.7519587899995233,0.0883847400546073,5949.554584107944,2213.723352455534,CS2_36
188,189.0,1.03373119072703,0.7519846251219684,0.0845614299178123,5976.134284689906,2124.9148693288444,CS2_36
189,190.0,1.0346723122725725,0.7428403165205498,0.0859521254897117,6043.189240330365,2059.6983488003025,CS2_36
190,191.0,1.0314124231059862,0.7427886371362313,0.0852188766002655,6057.535377345281,1998.9957048671783,CS2_36
191,192.0,1.0246708218284628,0.7520211783660319,0.0861089751124382,5928.178577762679,2255.8162639534567,CS2_36
192,193.0,1.0249937606848896,0.7520576419815304,0.0883043110370636,5926.428023239248,2235.0667714078445,CS2_36
193,194.0,1.0267713235856308,0.7520029541666493,0.0876536965370178,5904.757614274477,2301.1906364078013,CS2_36
194,195.0,1.0350927600453796,0.7519965691621955,0.0860304832458496,5979.9609546618285,2187.6012099490617,CS2_36
195,196.0,1.0402679246056916,0.7427993377512283,0.0858739167451858,6045.500242923295,2108.431522659641,CS2_36
196,197.0,1.0330147482470156,0.7428087707425108,0.0859521254897117,6061.987360770923,2061.245544959922,CS2_36
197,198.0,1.0261580989958805,0.7519603984387411,0.0884653106331825,5950.617147775396,2260.4261438028043,CS2_36
198,199.0,1.0315088744128555,0.7428086468804991,0.0867629945278167,5947.382211376469,2225.176582945889,CS2_36
199,200.0,1.026575233726248,0.7427916340566552,0.0867629945278167,5956.914576446201,2209.818152590888,CS2_36
200,201.0,1.0317644277718423,0.7519823792361708,0.0861089751124382,5960.444915029439,2238.786324619883,CS2_36
201,202.0,1.0337410083733267,0.7519664202838819,0.0851412564516067,6016.469801134357,2102.5576309322205,CS2_36
202,203.0,1.0343894697330636,0.7427994455204325,0.0844072699546814,6044.222954234239,2066.980555338116,CS2_36
203,204.0,1.0250977369600172,0.7519532210125771,0.0875738710165023,5992.091983962266,2198.552546675375,CS2_36
204,205.0,1.0251069618103412,0.7519575246162327,0.0876536965370178,5939.523565281794,2214.708110036998,CS2_36
205,206.0,1.0248507600969958,0.7427871374493324,0.0868420898914337,5949.133971769916,2188.411994336609,CS2_36
206,207.0,1.0247375978877633,0.7427919547032151,0.0883847400546073,5939.134120617993,2198.6774840883736,CS2_36
207,208.0,1.0248243134945871,0.751965345825516,0.0875738710165023,5932.102534056176,2199.552260224184,CS2_36
208,209.0,1.032931391611322,0.7336242660350947,0.0858739167451858,5993.843972861097,2072.7294841188414,CS2_36
209,210.0,1.033599667320584,0.7427922989581606,0.0844072699546814,6044.207931585377,2031.5126036339789,CS2_36
210,211.0,1.024972445902382,0.7427800459163615,0.0890334323048591,6003.833686207508,2133.601092723722,CS2_36
211,212.0,1.024708882095911,0.7427844683640661,0.0874941796064376,5934.915246664546,2204.255466169794,CS2_36
212,213.0,1.0250092791900112,0.7428059367341079,0.0861089751124382,5953.448343044351,2156.101260178257,CS2_36
213,214.0,1.0331880215641749,0.7428364670347066,0.0843303874135017,5998.735856299754,2051.496671682369,CS2_36
214,215.0,1.0337776664164726,0.7336527129978402,0.0851412564516067,6052.994959323463,2006.7646500796543,CS2_36
215,216.0,1.0337521787605588,0.7428078645159573,0.0858739167451858,6053.183132673032,2013.7488919017487,CS2_36
216,217.0,1.0338681487256158,0.7428231101163671,0.0859521254897117,6056.262474925141,2009.2960600734805,CS2_36
217,218.0,1.03397068949328,0.7336757721550429,0.0857958570122718,6056.341660624777,2006.593490138068,CS2_36
218,219.0,1.0339945351957467,0.7336575230172435,0.0844072699546814,6059.467327886145,1999.3746987993363,CS2_36
219,220.0,1.0341308335161568,0.7336529952629463,0.0844072699546814,6061.155646910134,2001.9844600097856,CS2_36
220,221.0,1.034648844418499,0.7336406705143346,0.0850637853145599,6064.87549830653,1994.93820710358,CS2_36
221,222.0,1.034585831027146,0.7336733131026512,0.0850637853145599,6073.206047619169,1982.7981198780471,CS2_36
222,223.0,1.0345878294151272,0.7336562866486063,0.0857958570122718,6073.034252802958,1981.7515466603215,CS2_36
223,224.0,1.0344247087942653,0.7336534527792963,0.0857958570122718,6081.01904672198,1992.82950753998,CS2_36
224,225.0,1.0344348360385809,0.7336626213049419,0.0827840492129325,6073.847592002712,1978.9858752740547,CS2_36
225,226.0,1.0344631756770395,0.7336654832671753,0.084986463189125,6075.629252736922,1977.158048447047,CS2_36
226,227.0,1.034410318618172,0.7336857205301281,0.0844072699546814,6075.442203558574,1972.9551461763915,CS2_36
227,228.0,1.0344397057566643,0.7336673199531577,0.0850637853145599,6077.17741838668,1965.6893776804209,CS2_36
228,229.0,1.0344776204702528,0.7337252079486595,0.084253653883934,6076.677289402811,1968.893230700516,CS2_36
229,230.0,1.034410778737283,0.7337083355537233,0.0850637853145599,6076.865121631068,1966.8773206437472,CS2_36
230,231.0,1.0343652920632769,0.7337265069381694,0.0835195183753967,6076.240480786306,1964.424299290113,CS2_36
231,232.0,1.0255075561196954,0.7337102903728552,0.0859521254897117,6036.565237921197,2050.1824303588364,CS2_36
232,233.0,1.025033540333676,0.7337010774815717,0.0858739167451858,5949.48177151155,2168.991882619972,CS2_36
233,234.0,1.0245229726968903,0.742857826471335,0.0860304832458496,5951.701434231247,2156.3203090931056,CS2_36
234,235.0,1.02331079334101,0.7428043942284558,0.0883043110370636,5936.248176657886,2177.741348202224,CS2_36
235,236.0,1.0176530290179004,0.7427839923262424,0.0891144424676895,5909.401912321977,2203.3968481671764,CS2_36
236,237.0,1.0260104737158149,0.7428145474133266,0.0859521254897117,5939.576785798301,2111.1205316046253,CS2_36
237,238.0,1.0314504363817485,0.7336630758733658,0.0866840481758117,5998.3061871996615,2059.5448059237096,CS2_36
238,239.0,1.0242913825564708,0.733638577597736,0.0882240384817123,6016.341021395405,2005.185990717844,CS2_36
239,240.0,1.0175588774401618,0.7428449642429009,0.0891144424676895,5906.996357837808,2216.6620675303275,CS2_36
240,241.0,1.0223096879583755,0.7336628885124116,0.0891144424676895,5895.85472237668,2235.052813697373,CS2_36
241,242.0,1.0342761853888192,0.7428265786236863,0.0883043110370636,5874.822421277342,2347.254090230229,CS2_36
242,243.0,1.0413257948029773,0.7520317522800324,0.0860304832458496,6018.289227372174,2263.866383269775,CS2_36
243,244.0,1.0424133676829868,0.7428558167192019,0.0859521254897117,6086.299349705616,2139.979484531006,CS2_36
244,245.0,1.03596752522034,0.7336893470744341,0.0866840481758117,6094.614909812954,2135.9021755705617,CS2_36
245,246.0,1.0324779177198,0.7520074778643278,0.0891956090927124,5989.055696977826,2312.6755911467408,CS2_36
246,247.0,1.0323100435248165,0.7520046109350194,0.0877336710691452,5959.6009786694485,2311.676360322876,CS2_36
247,248.0,1.026978644406482,0.7519969126146506,0.0891956090927124,5949.4609131459,2325.909743492012,CS2_36
248,249.0,1.0240506687786386,0.7428365727920123,0.0907347053289413,347.71178915377885,1905.4170918427776,CS2_36
249,250.0,1.0173956811231837,0.7428232505199648,0.0907347053289413,5888.14682957822,2343.7651389384355,CS2_36
250,251.0,1.0263038726027691,0.7428430018369478,0.0883847400546073,5920.476459674272,2247.551620357968,CS2_36
251,252.0,1.031899775309505,0.742832380872756,0.0874941796064376,5984.359094037849,2191.678997625248,CS2_36
252,253.0,1.024862782957645,0.7428346052883378,0.0883847400546073,5995.297811084514,2144.8045551329637,CS2_36
253,254.0,1.0173914979937282,0.7519785835011388,0.0900064781308174,5877.899138788838,2392.764736216653,CS2_36
254,255.0,1.01752642781854,0.7428160983579898,0.0915448367595672,5858.257753812752,2398.1550138802995,CS2_36
255,256.0,1.0178070174270288,0.7519788385718632,0.090170718729496,5856.836234140719,2391.983369385358,CS2_36
256,257.0,1.0175330884547586,0.7428934031696843,0.0908173471689224,4682.343707896958,,CS2_36
257,258.0,1.0167088121319794,0.7520439982700905,0.0915448367595672,1157.403645443644,2347.2439811499426,CS2_36
258,259.0,1.0168566113890904,0.7428775905866609,0.0909830704331398,5871.921632713842,2365.772745963015,CS2_36
259,260.0,1.0247161086035268,0.7520572769424608,0.0907347053289413,5851.687494640875,2391.131570782174,CS2_36
260,261.0,1.0264216110398372,0.742877931666249,0.0891956090927124,5859.825824066902,2381.6191339176075,CS2_36
261,262.0,1.026212152833574,0.7337072068817219,0.0898428261280059,5965.052698284962,2211.8094234950986,CS2_36
262,263.0,1.016820726396614,0.7428674314009307,0.0923549681901931,5987.649465767368,2182.484863388366,CS2_36
263,264.0,1.0172593983865703,0.752040679804429,0.0900885239243507,5908.407334052943,2350.2595143064245,CS2_36
264,265.0,1.0163005887586514,0.7520362971553989,0.0915448367595672,5848.85771429757,2397.492412722466,CS2_36
265,266.0,1.0157200338956147,0.752017315026182,0.0916282162070274,5851.235861381836,2403.599972806449,CS2_36
266,267.0,1.0167515601500865,0.7611980559658742,0.091795414686203,5852.186712881332,2370.258748982844,CS2_36
267,268.0,1.0237168577477918,0.7520358982384623,0.092271015048027,5810.623861587344,2450.428502491195,CS2_36
268,269.0,1.02417968361689,0.7428758721580355,0.0893583670258522,5906.239223113371,2277.6690977779217,CS2_36
269,270.0,1.0147891010358532,0.7520253107315965,0.0924390852451324,5933.254360016901,2240.514451973373,CS2_36
270,271.0,1.014723202102736,0.7520331156616955,0.0923549681901931,5870.797337629541,2394.508040413464,CS2_36
271,272.0,1.0145386760608543,0.7520038349785643,0.0924390852451324,5795.216622957989,2454.928239715897,CS2_36
272,273.0,1.014495301827025,0.7519610831479866,0.093165099620819,5809.889303372242,2424.663259152032,CS2_36
273,274.0,1.0142994715102571,0.7519844335985346,0.0940608233213424,5811.983737536648,2410.3046960848733,CS2_36
274,275.0,1.0170017266378308,0.7428320589899454,0.0921872034668922,5792.576912933349,2449.959876495996,CS2_36
275,276.0,1.02221615029194,0.7520071922861997,0.0908173471689224,5858.472991993127,2297.184413243784,CS2_36
276,277.0,1.0225760798690895,0.7428215393379916,0.0899245738983154,5899.788485385099,2254.451378051453,CS2_36
277,278.0,1.0227089271244951,0.7428309253032868,0.0900064781308174,5913.414281812322,2231.780286365247,CS2_36
278,279.0,1.0228413040077546,0.7428367221932248,0.0891956090927124,5920.071394705999,2219.6246529966884,CS2_36
279,280.0,1.022970031759964,0.742841851587155,0.0891144424676895,5925.900357810635,2207.7189422071096,CS2_36
280,281.0,1.023240347735711,0.7428308823349461,0.0891956090927124,5934.104256034247,2190.375680893543,CS2_36
281,282.0,1.0232254039353506,0.7336807346318523,0.0876536965370178,5942.136828040297,2175.501442173961,CS2_36
282,283.0,1.0233660448775344,0.7336764344817972,0.0877336710691452,5948.731109418499,2165.5800037616864,CS2_36
283,284.0,1.023144873913198,0.7336773457814689,0.0883847400546073,5953.356563673646,2152.9091022313223,CS2_36
284,285.0,1.0229917572158973,0.7336762885334379,0.0876536965370178,5952.497771990602,2155.736529204354,CS2_36
285,286.0,1.0234639413317548,0.7336917318748529,0.0883043110370636,5949.966442388308,2155.9711052249186,CS2_36
286,287.0,1.023229950254388,0.7337006141986238,0.0891144424676895,5958.547555292025,2129.331203172158,CS2_36
287,288.0,1.0233507080911397,0.7336742798126524,0.0875738710165023,5957.483429152228,2139.783210430236,CS2_36
288,289.0,1.0234031501477054,0.7336965648009548,0.0852966234087944,5958.546656522027,2134.958232224977,CS2_36
289,290.0,1.0236136172888703,0.7336782675687337,0.0883847400546073,5964.470053740486,2122.9570875797654,CS2_36
290,291.0,1.0174533828682002,0.7245196435701027,0.0875738710165023,5970.703172344831,2108.12954600394,CS2_36
291,292.0,1.007393295887648,0.7336670973612598,0.0906522199511528,5969.61211512459,2111.551311977615,CS2_36
292,293.0,1.007991463596018,0.7428225385987258,0.0900885239243507,5858.89464026544,2318.3857276677736,CS2_36
293,294.0,1.0070693623308502,0.7336363743548459,0.088546022772789,5793.221133654588,2363.413785427576,CS2_36
294,295.0,1.0062557022978402,0.7336520496216907,0.0892769172787666,5818.8940878709545,2322.292254930828,CS2_36
295,296.0,1.0080952977999167,0.7428440086748409,0.0909001305699348,5789.971844651678,2360.2753796847537,CS2_36
296,297.0,1.0150064833290855,0.7336605511975346,0.0867629945278167,5765.565026130178,2392.103089425538,CS2_36
297,298.0,1.0154224722974103,0.7337004070016295,0.0876536965370178,5870.181586939318,2207.140725914156,CS2_36
298,299.0,1.0056060572069387,0.7336434855772203,0.0907347053289413,5897.168060585158,2180.2982502956875,CS2_36
299,300.0,1.005302648441894,0.7428228755168469,0.0900064781308174,5832.71073654067,2335.0884934443748,CS2_36
300,301.0,1.005341327110563,0.7428329576764822,0.0907347053289413,5752.377444774727,2399.852459419868,CS2_36
301,302.0,1.0052151120202526,0.7428236104799419,0.0914616212248802,5766.221974953718,2355.057041580556,CS2_36
302,303.0,0.9989286036693812,0.7336454712671227,0.0893583670258522,5764.519626978785,2367.838207323221,CS2_36
303,304.0,1.0075409179356811,0.7336571096179078,0.0891956090927124,5746.441042523715,2398.477569411043,CS2_36
304,305.0,1.0083052423483898,0.7428916523805007,0.0899245738983154,5789.772710969322,2263.388955334085,CS2_36
305,306.0,1.0146753044544046,0.7428265717897675,0.0908173471689224,5827.852160188486,0.0,CS2_36
306,307.0,1.008734209387385,0.7428175457721181,0.0915448367595672,5725.815355715783,2548.7875929740267,CS2_36
307,308.0,1.015813788452634,0.7520053124644693,0.0908173471689224,5806.329047383862,2475.5386660700533,CS2_36
308,309.0,1.0169928460920028,0.7428427614637024,0.0883847400546073,5784.922886574619,2516.2571115549545,CS2_36
309,310.0,1.0171872266934694,0.7428273493022685,0.0884653106331825,5872.552974321392,2329.199989255132,CS2_36
310,311.0,1.006681212319234,0.7428052931014894,0.0900885239243507,5888.338831910689,2299.904213984075,CS2_36
311,312.0,1.0065719391841477,0.7428523676447097,0.0909001305699348,5817.814691217354,2455.7732700164343,CS2_36
312,313.0,1.0061508418014125,0.7520243584650945,0.0924390852451324,5742.469580543431,2499.1472700252925,CS2_36
313,314.0,1.0058610860762274,0.7520037663758516,0.090170718729496,5748.267764186123,2479.522584786348,CS2_36
314,315.0,1.0060014658935024,0.7519910891308252,0.0925233513116836,5739.220727837848,2480.600990525214,CS2_36
315,316.0,1.0084622902776068,0.742828802042903,0.0883847400546073,5715.520490333598,2521.8502545683004,CS2_36
316,317.0,1.0138830933847256,0.7428426705957294,0.0884653106331825,5796.099189450251,2347.6520750655477,CS2_36
317,318.0,1.013968099181708,0.7428351823167009,0.0891956090927124,5831.303470465617,2308.5749170991185,CS2_36
318,319.0,1.013993837825036,0.7428216718529811,0.0891956090927124,5842.382816324534,2286.7009948694904,CS2_36
319,320.0,1.014211864283601,0.7428368226553113,0.0906522199511528,5849.430495725101,2269.107754967379,CS2_36
320,321.0,1.0141954769259278,0.7336788044600309,0.0904876962304115,5856.259120088129,2256.4833160411217,CS2_36
321,322.0,1.0141324833227323,0.7336557230053953,0.0883847400546073,5864.197391713562,2235.780462885974,CS2_36
322,323.0,1.0140324922631083,0.7336835215666057,0.0891144424676895,5868.8543497258215,2226.2655264066125,CS2_36
323,324.0,1.0139572813520457,0.7336805500246811,0.0868420898914337,5865.27703259085,2228.156312256732,CS2_36
324,325.0,1.0137901324478582,0.7336532608948239,0.0890334323048591,5865.777514470654,2222.390994200192,CS2_36
325,326.0,1.0135933251725855,0.733672851895095,0.0874941796064376,5864.934489738633,0.0,CS2_36
326,327.0,1.0135980079987423,0.7336716122047646,0.0882240384817123,5877.07465192824,2232.453437585209,CS2_36
327,328.0,1.013552219322753,0.7336883758417287,0.0874941796064376,5865.2939597635705,2206.813690085255,CS2_36
328,329.0,1.0133455885687863,0.7336930031207659,0.0868420898914337,5868.326856460306,0.0,CS2_36
329,330.0,1.01314365013501,0.733665752924871,0.0882240384817123,5880.82710295578,2209.204640785116,CS2_36
330,331.0,0.9978711928911944,0.7336443604542645,0.0898428261280059,5868.374405547336,2189.79874265095,CS2_36
331,332.0,0.996719450957507,0.7336272433542632,0.0907347053289413,5802.839926200337,2328.588834900467,CS2_36
332,333.0,0.9964280446911205,0.7428342975116573,0.0900064781308174,5703.565581276838,2426.086372703896,CS2_36
333,334.0,0.9903364340419616,0.7336805347732769,0.0915448367595672,5690.440739537764,2419.117913163558,CS2_36
334,335.0,0.9891596882227052,0.7336545305569788,0.0915448367595672,5680.597150860995,2432.086185683962,CS2_36
335,336.0,0.998629117324168,0.7336783902894973,0.0907347053289413,5651.565607532219,2472.397780010593,CS2_36
336,337.0,1.004433984537184,0.7245080333235974,0.0891144424676895,5700.223742506292,2332.3402575950604,CS2_36
337,338.0,0.9963719741846124,0.7336518104774417,0.0891956090927124,5773.962528419681,2269.7328202273347,CS2_36
338,339.0,0.9887604111658148,0.7336507682441223,0.0900064781308174,5790.432595384307,2211.7643702736823,CS2_36
339,340.0,0.9887955724465304,0.7336487231287261,0.0908173471689224,5659.926035425975,2459.195114631148,CS2_36
340,341.0,0.9880703208997488,0.7336440865345822,0.0908173471689224,5638.628565918887,2465.741982981446,CS2_36
341,342.0,0.9881639128567832,0.7336457067522157,0.0916282162070274,5631.4098820174695,2474.8352741307463,CS2_36
342,343.0,0.9958036768523264,0.7336675287653427,0.0900064781308174,5625.613143015304,2465.8514426235342,CS2_36
343,344.0,0.9963216862571748,0.7336708003334895,0.0900885239243507,5616.894725290709,2485.336407295836,CS2_36
344,345.0,0.9965881168420148,0.7336341552451962,0.0892769172787666,5722.836877456575,2292.809734287788,CS2_36
345,346.0,0.9872799588894782,0.724478212350557,0.090170718729496,5738.088048357109,2283.8575686315307,CS2_36
346,347.0,0.9812322081350516,0.7244600583005627,0.0924390852451324,5671.4264924133895,2436.4143423069618,CS2_36
347,348.0,0.980653126011174,0.733656114357994,0.0917117446660995,5593.440722158237,2496.7254622401088,CS2_36
348,349.0,0.9808617543416333,0.7244827688527632,0.0900885239243507,5596.300805937091,2475.0850705904886,CS2_36
349,350.0,0.986848856155223,0.7428158378823384,0.0946131870150566,5580.050428075367,2501.443974299007,CS2_36
350,351.0,0.9893851532734796,0.7336477688397623,0.0891956090927124,5576.394502498908,2509.8344837804325,CS2_36
351,352.0,0.9899242114487228,0.7245473863550056,0.0891956090927124,5658.554552909685,2343.7150555364788,CS2_36
352,353.0,0.980670637152282,0.7245359250191934,0.0930804088711738,5699.009674540488,2307.1225415974623,CS2_36
353,354.0,0.9876057896396072,0.733630367575288,0.0900885239243507,5658.212524579605,2411.6179295817856,CS2_36
354,355.0,0.9871285872282548,0.7336304610726413,0.0923549681901931,5561.364423923472,2575.1306691454083,CS2_36
355,356.0,0.9798390804339854,0.7336194740534895,0.091795414686203,5602.44143266834,2531.9437892925453,CS2_36
356,357.0,0.988748703232178,0.7336475589234603,0.0908173471689224,5576.1134669518615,2548.365013771632,CS2_36
357,358.0,0.989442251069636,0.7244896706192301,0.0900885239243507,5606.834015967484,2416.83804988279,CS2_36
358,359.0,0.9805879735918716,0.7244631567061495,0.0909001305699348,5678.977160080503,2350.1992966805774,CS2_36
359,360.0,0.9788625497473724,0.7244597327114685,0.0923549681901931,5695.39982789183,2319.260740624326,CS2_36
360,361.0,0.9789177647548614,0.7336574414348519,0.0916282162070274,5554.457062292946,2553.114776286282,CS2_36
361,362.0,0.9785663118667998,0.7336330510748663,0.0909001305699348,5548.144785391676,2518.318532755889,CS2_36
362,363.0,0.9720475801196982,0.7244490571838833,0.0917117446660995,5544.2231217491935,2526.006315200182,CS2_36
363,364.0,0.9805258335002296,0.733653578069615,0.0915448367595672,5534.925823601516,2521.7400500346994,CS2_36
364,365.0,0.9867903186191463,0.724483430736763,0.0907347053289413,5529.550722636035,2509.070113549533,CS2_36
365,366.0,0.9869358069034702,0.7244759280519696,0.0899245738983154,5623.022822193758,2380.6666535083787,CS2_36
366,367.0,0.9869974104743844,0.7244894926896425,0.0914616212248802,5643.367621027399,2353.167577118729,CS2_36
367,368.0,0.9870931253739524,0.7245016608180266,0.0899245738983154,5649.805782727344,2336.1682510425744,CS2_36
368,369.0,0.9875769748547524,0.7244866777142352,0.0899245738983154,5653.9156172545045,2333.637176365766,CS2_36
369,370.0,0.987766753393149,0.7244823862994972,0.0899245738983154,5661.822564114031,2314.481645473716,CS2_36
370,371.0,0.9879057636929246,0.7244885492624153,0.0891956090927124,5682.307796661713,2283.9043140203576,CS2_36
371,372.0,0.9880260928986186,0.724505317480858,0.0883847400546073,5689.167675209756,2271.5922284798,CS2_36
